order_details_id	order_id	order_date	order_time	order_datetime	item_id	item_name	category	price	price_range
5501	2432	2023-02-10	14:11:49	2023-02-10 14:11:49	124	Spaghetti	Italian	14.50	$10 or more
5502	2432	2023-02-10	14:11:49	2023-02-10 14:11:49	110	Pork Ramen	Asian	17.95	$10 or more
5503	2432	2023-02-10	14:11:49	2023-02-10 14:11:49	120	Steak Torta	Mexican	13.95	$10 or more
5505	2433	2023-02-10	14:23:45	2023-02-10 14:23:45	102	Cheeseburger	American	13.95	$10 or more
5506	2433	2023-02-10	14:23:45	2023-02-10 14:23:45	127	Meat Lasagna	Italian	17.95	$10 or more
5507	2433	2023-02-10	14:23:45	2023-02-10 14:23:45	123	Chips & Guacamole	Mexican	9.00	Under $10
5508	2434	2023-02-10	14:25:40	2023-02-10 14:25:40	119	Chicken Torta	Mexican	11.95	$10 or more
5509	2435	2023-02-10	14:28:48	2023-02-10 14:28:48	129	Mushroom Ravioli	Italian	15.50	$10 or more
5510	2436	2023-02-10	14:58:42	2023-02-10 14:58:42	118	Steak Burrito	Mexican	14.95	$10 or more
5511	2436	2023-02-10	14:58:42	2023-02-10 14:58:42	105	Mac & Cheese	American	7.00	Under $10
5512	2437	2023-02-10	15:01:08	2023-02-10 15:01:08	126	Fettuccine Alfredo	Italian	14.50	$10 or more
5513	2437	2023-02-10	15:01:08	2023-02-10 15:01:08	120	Steak Torta	Mexican	13.95	$10 or more
5514	2438	2023-02-10	15:31:30	2023-02-10 15:31:30	120	Steak Torta	Mexican	13.95	$10 or more
5515	2439	2023-02-10	16:43:26	2023-02-10 16:43:26	111	California Roll	Asian	11.95	$10 or more
5516	2439	2023-02-10	16:43:26	2023-02-10 16:43:26	121	Cheese Quesadillas	Mexican	10.50	$10 or more
5517	2440	2023-02-10	16:43:55	2023-02-10 16:43:55	108	Tofu Pad Thai	Asian	14.50	$10 or more
5518	2440	2023-02-10	16:43:55	2023-02-10 16:43:55	127	Meat Lasagna	Italian	17.95	$10 or more
5519	2440	2023-02-10	16:43:55	2023-02-10 16:43:55	113	Edamame	Asian	5.00	Under $10
5520	2441	2023-02-10	16:49:23	2023-02-10 16:49:23	122	Chips & Salsa	Mexican	7.00	Under $10
5521	2442	2023-02-10	16:49:38	2023-02-10 16:49:38	101	Hamburger	American	12.95	$10 or more
5522	2442	2023-02-10	16:49:38	2023-02-10 16:49:38	115	Chicken Tacos	Mexican	11.95	$10 or more
5523	2442	2023-02-10	16:49:38	2023-02-10 16:49:38	112	Salmon Roll	Asian	14.95	$10 or more
5524	2443	2023-02-10	16:54:05	2023-02-10 16:54:05	102	Cheeseburger	American	13.95	$10 or more
5525	2444	2023-02-10	17:02:57	2023-02-10 17:02:57	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
5526	2444	2023-02-10	17:02:57	2023-02-10 17:02:57	113	Edamame	Asian	5.00	Under $10
5527	2445	2023-02-10	17:10:46	2023-02-10 17:10:46	107	Orange Chicken	Asian	16.50	$10 or more
5528	2445	2023-02-10	17:10:46	2023-02-10 17:10:46	124	Spaghetti	Italian	14.50	$10 or more
5529	2445	2023-02-10	17:10:46	2023-02-10 17:10:46	129	Mushroom Ravioli	Italian	15.50	$10 or more
5530	2446	2023-02-10	17:19:06	2023-02-10 17:19:06	104	Veggie Burger	American	10.50	$10 or more
5531	2447	2023-02-10	17:20:30	2023-02-10 17:20:30	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
5532	2447	2023-02-10	17:20:30	2023-02-10 17:20:30	130	Shrimp Scampi	Italian	19.95	$10 or more
5533	2447	2023-02-10	17:20:30	2023-02-10 17:20:30	123	Chips & Guacamole	Mexican	9.00	Under $10
5534	2447	2023-02-10	17:20:30	2023-02-10 17:20:30	106	French Fries	American	7.00	Under $10
5535	2448	2023-02-10	17:26:11	2023-02-10 17:26:11	112	Salmon Roll	Asian	14.95	$10 or more
5536	2449	2023-02-10	17:51:44	2023-02-10 17:51:44	132	Eggplant Parmesan	Italian	16.95	$10 or more
5537	2450	2023-02-10	17:55:50	2023-02-10 17:55:50	110	Pork Ramen	Asian	17.95	$10 or more
5538	2450	2023-02-10	17:55:50	2023-02-10 17:55:50	122	Chips & Salsa	Mexican	7.00	Under $10
5539	2451	2023-02-10	17:58:53	2023-02-10 17:58:53	113	Edamame	Asian	5.00	Under $10
5540	2451	2023-02-10	17:58:53	2023-02-10 17:58:53	105	Mac & Cheese	American	7.00	Under $10
5541	2452	2023-02-10	18:09:01	2023-02-10 18:09:01	108	Tofu Pad Thai	Asian	14.50	$10 or more
5542	2452	2023-02-10	18:09:01	2023-02-10 18:09:01	128	Cheese Lasagna	Italian	15.50	$10 or more
5543	2452	2023-02-10	18:09:01	2023-02-10 18:09:01	132	Eggplant Parmesan	Italian	16.95	$10 or more
5544	2453	2023-02-10	18:51:01	2023-02-10 18:51:01	126	Fettuccine Alfredo	Italian	14.50	$10 or more
5545	2454	2023-02-10	19:00:37	2023-02-10 19:00:37	117	Chicken Burrito	Mexican	12.95	$10 or more
5546	2454	2023-02-10	19:00:37	2023-02-10 19:00:37	106	French Fries	American	7.00	Under $10
5547	2455	2023-02-10	19:07:28	2023-02-10 19:07:28	129	Mushroom Ravioli	Italian	15.50	$10 or more
5548	2455	2023-02-10	19:07:28	2023-02-10 19:07:28	118	Steak Burrito	Mexican	14.95	$10 or more
5549	2455	2023-02-10	19:07:28	2023-02-10 19:07:28	131	Chicken Parmesan	Italian	17.95	$10 or more
5550	2455	2023-02-10	19:07:28	2023-02-10 19:07:28	114	Potstickers	Asian	9.00	Under $10
5551	2456	2023-02-10	19:19:00	2023-02-10 19:19:00	126	Fettuccine Alfredo	Italian	14.50	$10 or more
5552	2456	2023-02-10	19:19:00	2023-02-10 19:19:00	110	Pork Ramen	Asian	17.95	$10 or more
5553	2456	2023-02-10	19:19:00	2023-02-10 19:19:00	112	Salmon Roll	Asian	14.95	$10 or more
5554	2456	2023-02-10	19:19:00	2023-02-10 19:19:00	113	Edamame	Asian	5.00	Under $10
5555	2457	2023-02-10	20:01:34	2023-02-10 20:01:34	111	California Roll	Asian	11.95	$10 or more
5556	2458	2023-02-10	20:09:17	2023-02-10 20:09:17	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
5557	2458	2023-02-10	20:09:17	2023-02-10 20:09:17	113	Edamame	Asian	5.00	Under $10
5558	2458	2023-02-10	20:09:17	2023-02-10 20:09:17	105	Mac & Cheese	American	7.00	Under $10
5559	2458	2023-02-10	20:09:17	2023-02-10 20:09:17	132	Eggplant Parmesan	Italian	16.95	$10 or more
5560	2459	2023-02-10	20:12:30	2023-02-10 20:12:30	104	Veggie Burger	American	10.50	$10 or more
5561	2459	2023-02-10	20:12:30	2023-02-10 20:12:30	121	Cheese Quesadillas	Mexican	10.50	$10 or more
5562	2460	2023-02-10	20:13:13	2023-02-10 20:13:13	111	California Roll	Asian	11.95	$10 or more
5563	2461	2023-02-10	20:14:23	2023-02-10 20:14:23	108	Tofu Pad Thai	Asian	14.50	$10 or more
5564	2462	2023-02-10	20:18:10	2023-02-10 20:18:10	101	Hamburger	American	12.95	$10 or more
5565	2462	2023-02-10	20:18:10	2023-02-10 20:18:10	101	Hamburger	American	12.95	$10 or more
5566	2463	2023-02-10	20:20:20	2023-02-10 20:20:20	110	Pork Ramen	Asian	17.95	$10 or more
5567	2463	2023-02-10	20:20:20	2023-02-10 20:20:20	120	Steak Torta	Mexican	13.95	$10 or more
5568	2464	2023-02-10	20:20:24	2023-02-10 20:20:24	127	Meat Lasagna	Italian	17.95	$10 or more
5569	2465	2023-02-10	20:33:37	2023-02-10 20:33:37	115	Chicken Tacos	Mexican	11.95	$10 or more
5570	2465	2023-02-10	20:33:37	2023-02-10 20:33:37	120	Steak Torta	Mexican	13.95	$10 or more
5571	2466	2023-02-10	21:11:59	2023-02-10 21:11:59	117	Chicken Burrito	Mexican	12.95	$10 or more
5572	2467	2023-02-10	21:35:04	2023-02-10 21:35:04	132	Eggplant Parmesan	Italian	16.95	$10 or more
5573	2468	2023-02-11	11:44:12	2023-02-11 11:44:12	130	Shrimp Scampi	Italian	19.95	$10 or more
5574	2469	2023-02-11	11:44:58	2023-02-11 11:44:58	110	Pork Ramen	Asian	17.95	$10 or more
5575	2470	2023-02-11	11:46:05	2023-02-11 11:46:05	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
5576	2470	2023-02-11	11:46:05	2023-02-11 11:46:05	113	Edamame	Asian	5.00	Under $10
5577	2471	2023-02-11	11:48:07	2023-02-11 11:48:07	107	Orange Chicken	Asian	16.50	$10 or more
5578	2471	2023-02-11	11:48:07	2023-02-11 11:48:07	102	Cheeseburger	American	13.95	$10 or more
5579	2471	2023-02-11	11:48:07	2023-02-11 11:48:07	102	Cheeseburger	American	13.95	$10 or more
5580	2471	2023-02-11	11:48:07	2023-02-11 11:48:07	108	Tofu Pad Thai	Asian	14.50	$10 or more
5581	2471	2023-02-11	11:48:07	2023-02-11 11:48:07	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
5582	2471	2023-02-11	11:48:07	2023-02-11 11:48:07	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
5583	2471	2023-02-11	11:48:07	2023-02-11 11:48:07	109	Korean Beef Bowl	Asian	17.95	$10 or more
5584	2471	2023-02-11	11:48:07	2023-02-11 11:48:07	105	Mac & Cheese	American	7.00	Under $10
5585	2472	2023-02-11	11:53:20	2023-02-11 11:53:20	108	Tofu Pad Thai	Asian	14.50	$10 or more
5586	2473	2023-02-11	12:00:54	2023-02-11 12:00:54	123	Chips & Guacamole	Mexican	9.00	Under $10
5587	2474	2023-02-11	12:02:54	2023-02-11 12:02:54	103	Hot Dog	American	9.00	Under $10
5588	2475	2023-02-11	12:08:37	2023-02-11 12:08:37	118	Steak Burrito	Mexican	14.95	$10 or more
5589	2476	2023-02-11	12:11:27	2023-02-11 12:11:27	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
5590	2476	2023-02-11	12:11:27	2023-02-11 12:11:27	109	Korean Beef Bowl	Asian	17.95	$10 or more
5591	2477	2023-02-11	12:20:06	2023-02-11 12:20:06	103	Hot Dog	American	9.00	Under $10
5592	2477	2023-02-11	12:20:06	2023-02-11 12:20:06	106	French Fries	American	7.00	Under $10
5593	2478	2023-02-11	12:27:39	2023-02-11 12:27:39	113	Edamame	Asian	5.00	Under $10
5594	2478	2023-02-11	12:27:39	2023-02-11 12:27:39	105	Mac & Cheese	American	7.00	Under $10
5595	2479	2023-02-11	12:35:27	2023-02-11 12:35:27	101	Hamburger	American	12.95	$10 or more
5596	2479	2023-02-11	12:35:27	2023-02-11 12:35:27	108	Tofu Pad Thai	Asian	14.50	$10 or more
5597	2479	2023-02-11	12:35:27	2023-02-11 12:35:27	108	Tofu Pad Thai	Asian	14.50	$10 or more
5598	2479	2023-02-11	12:35:27	2023-02-11 12:35:27	114	Potstickers	Asian	9.00	Under $10
5599	2479	2023-02-11	12:35:27	2023-02-11 12:35:27	132	Eggplant Parmesan	Italian	16.95	$10 or more
5600	2480	2023-02-11	12:42:27	2023-02-11 12:42:27	113	Edamame	Asian	5.00	Under $10
5601	2481	2023-02-11	12:54:36	2023-02-11 12:54:36	108	Tofu Pad Thai	Asian	14.50	$10 or more
5602	2481	2023-02-11	12:54:36	2023-02-11 12:54:36	123	Chips & Guacamole	Mexican	9.00	Under $10
5603	2482	2023-02-11	12:55:29	2023-02-11 12:55:29	119	Chicken Torta	Mexican	11.95	$10 or more
5604	2483	2023-02-11	12:56:55	2023-02-11 12:56:55	113	Edamame	Asian	5.00	Under $10
5605	2484	2023-02-11	13:14:20	2023-02-11 13:14:20	129	Mushroom Ravioli	Italian	15.50	$10 or more
5606	2485	2023-02-11	13:22:08	2023-02-11 13:22:08	124	Spaghetti	Italian	14.50	$10 or more
5607	2485	2023-02-11	13:22:08	2023-02-11 13:22:08	117	Chicken Burrito	Mexican	12.95	$10 or more
5608	2485	2023-02-11	13:22:08	2023-02-11 13:22:08	129	Mushroom Ravioli	Italian	15.50	$10 or more
5609	2485	2023-02-11	13:22:08	2023-02-11 13:22:08	113	Edamame	Asian	5.00	Under $10
5610	2486	2023-02-11	13:30:45	2023-02-11 13:30:45	102	Cheeseburger	American	13.95	$10 or more
5611	2486	2023-02-11	13:30:45	2023-02-11 13:30:45	103	Hot Dog	American	9.00	Under $10
5612	2486	2023-02-11	13:30:45	2023-02-11 13:30:45	122	Chips & Salsa	Mexican	7.00	Under $10
5613	2486	2023-02-11	13:30:45	2023-02-11 13:30:45	131	Chicken Parmesan	Italian	17.95	$10 or more
5615	2488	2023-02-11	13:43:20	2023-02-11 13:43:20	101	Hamburger	American	12.95	$10 or more
5616	2488	2023-02-11	13:43:20	2023-02-11 13:43:20	117	Chicken Burrito	Mexican	12.95	$10 or more
5617	2488	2023-02-11	13:43:20	2023-02-11 13:43:20	118	Steak Burrito	Mexican	14.95	$10 or more
5618	2488	2023-02-11	13:43:20	2023-02-11 13:43:20	106	French Fries	American	7.00	Under $10
5619	2489	2023-02-11	13:52:56	2023-02-11 13:52:56	108	Tofu Pad Thai	Asian	14.50	$10 or more
5620	2490	2023-02-11	13:58:36	2023-02-11 13:58:36	104	Veggie Burger	American	10.50	$10 or more
5621	2491	2023-02-11	14:00:00	2023-02-11 14:00:00	124	Spaghetti	Italian	14.50	$10 or more
5622	2491	2023-02-11	14:00:00	2023-02-11 14:00:00	109	Korean Beef Bowl	Asian	17.95	$10 or more
5623	2491	2023-02-11	14:00:00	2023-02-11 14:00:00	112	Salmon Roll	Asian	14.95	$10 or more
5624	2491	2023-02-11	14:00:00	2023-02-11 14:00:00	121	Cheese Quesadillas	Mexican	10.50	$10 or more
5625	2491	2023-02-11	14:00:00	2023-02-11 14:00:00	105	Mac & Cheese	American	7.00	Under $10
5626	2491	2023-02-11	14:00:00	2023-02-11 14:00:00	106	French Fries	American	7.00	Under $10
5627	2492	2023-02-11	14:20:32	2023-02-11 14:20:32	101	Hamburger	American	12.95	$10 or more
5628	2493	2023-02-11	14:40:54	2023-02-11 14:40:54	107	Orange Chicken	Asian	16.50	$10 or more
5629	2493	2023-02-11	14:40:54	2023-02-11 14:40:54	104	Veggie Burger	American	10.50	$10 or more
5630	2494	2023-02-11	14:41:21	2023-02-11 14:41:21	102	Cheeseburger	American	13.95	$10 or more
5631	2495	2023-02-11	14:50:55	2023-02-11 14:50:55	109	Korean Beef Bowl	Asian	17.95	$10 or more
5632	2496	2023-02-11	15:02:30	2023-02-11 15:02:30	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
5633	2496	2023-02-11	15:02:30	2023-02-11 15:02:30	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
5634	2496	2023-02-11	15:02:30	2023-02-11 15:02:30	127	Meat Lasagna	Italian	17.95	$10 or more
5635	2497	2023-02-11	15:12:46	2023-02-11 15:12:46	116	Steak Tacos	Mexican	13.95	$10 or more
5636	2497	2023-02-11	15:12:46	2023-02-11 15:12:46	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
5637	2497	2023-02-11	15:12:46	2023-02-11 15:12:46	129	Mushroom Ravioli	Italian	15.50	$10 or more
5638	2497	2023-02-11	15:12:46	2023-02-11 15:12:46	113	Edamame	Asian	5.00	Under $10
5639	2498	2023-02-11	15:23:21	2023-02-11 15:23:21	108	Tofu Pad Thai	Asian	14.50	$10 or more
5640	2499	2023-02-11	16:34:30	2023-02-11 16:34:30	122	Chips & Salsa	Mexican	7.00	Under $10
5641	2500	2023-02-11	17:00:13	2023-02-11 17:00:13	124	Spaghetti	Italian	14.50	$10 or more
5642	2501	2023-02-11	17:00:41	2023-02-11 17:00:41	105	Mac & Cheese	American	7.00	Under $10
5643	2502	2023-02-11	17:08:01	2023-02-11 17:08:01	108	Tofu Pad Thai	Asian	14.50	$10 or more
5644	2502	2023-02-11	17:08:01	2023-02-11 17:08:01	124	Spaghetti	Italian	14.50	$10 or more
5645	2502	2023-02-11	17:08:01	2023-02-11 17:08:01	127	Meat Lasagna	Italian	17.95	$10 or more
5646	2503	2023-02-11	17:08:24	2023-02-11 17:08:24	120	Steak Torta	Mexican	13.95	$10 or more
5647	2503	2023-02-11	17:08:24	2023-02-11 17:08:24	132	Eggplant Parmesan	Italian	16.95	$10 or more
5648	2504	2023-02-11	17:12:25	2023-02-11 17:12:25	113	Edamame	Asian	5.00	Under $10
5649	2504	2023-02-11	17:12:25	2023-02-11 17:12:25	119	Chicken Torta	Mexican	11.95	$10 or more
5650	2505	2023-02-11	17:22:02	2023-02-11 17:22:02	117	Chicken Burrito	Mexican	12.95	$10 or more
5651	2505	2023-02-11	17:22:02	2023-02-11 17:22:02	128	Cheese Lasagna	Italian	15.50	$10 or more
5652	2506	2023-02-11	17:44:46	2023-02-11 17:44:46	104	Veggie Burger	American	10.50	$10 or more
5653	2506	2023-02-11	17:44:46	2023-02-11 17:44:46	108	Tofu Pad Thai	Asian	14.50	$10 or more
5654	2506	2023-02-11	17:44:46	2023-02-11 17:44:46	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
5655	2506	2023-02-11	17:44:46	2023-02-11 17:44:46	113	Edamame	Asian	5.00	Under $10
5656	2507	2023-02-11	17:47:02	2023-02-11 17:47:02	104	Veggie Burger	American	10.50	$10 or more
5657	2507	2023-02-11	17:47:02	2023-02-11 17:47:02	126	Fettuccine Alfredo	Italian	14.50	$10 or more
5658	2507	2023-02-11	17:47:02	2023-02-11 17:47:02	109	Korean Beef Bowl	Asian	17.95	$10 or more
5659	2507	2023-02-11	17:47:02	2023-02-11 17:47:02	120	Steak Torta	Mexican	13.95	$10 or more
5660	2508	2023-02-11	17:47:30	2023-02-11 17:47:30	126	Fettuccine Alfredo	Italian	14.50	$10 or more
5661	2508	2023-02-11	17:47:30	2023-02-11 17:47:30	109	Korean Beef Bowl	Asian	17.95	$10 or more
5662	2509	2023-02-11	17:49:56	2023-02-11 17:49:56	117	Chicken Burrito	Mexican	12.95	$10 or more
5663	2510	2023-02-11	17:53:00	2023-02-11 17:53:00	116	Steak Tacos	Mexican	13.95	$10 or more
5664	2511	2023-02-11	18:00:12	2023-02-11 18:00:12	109	Korean Beef Bowl	Asian	17.95	$10 or more
5665	2511	2023-02-11	18:00:12	2023-02-11 18:00:12	129	Mushroom Ravioli	Italian	15.50	$10 or more
5666	2511	2023-02-11	18:00:12	2023-02-11 18:00:12	113	Edamame	Asian	5.00	Under $10
5667	2512	2023-02-11	18:02:54	2023-02-11 18:02:54	107	Orange Chicken	Asian	16.50	$10 or more
5668	2512	2023-02-11	18:02:54	2023-02-11 18:02:54	109	Korean Beef Bowl	Asian	17.95	$10 or more
5669	2512	2023-02-11	18:02:54	2023-02-11 18:02:54	129	Mushroom Ravioli	Italian	15.50	$10 or more
5670	2512	2023-02-11	18:02:54	2023-02-11 18:02:54	120	Steak Torta	Mexican	13.95	$10 or more
5671	2513	2023-02-11	18:21:25	2023-02-11 18:21:25	120	Steak Torta	Mexican	13.95	$10 or more
5672	2514	2023-02-11	18:25:46	2023-02-11 18:25:46	109	Korean Beef Bowl	Asian	17.95	$10 or more
5673	2514	2023-02-11	18:25:46	2023-02-11 18:25:46	105	Mac & Cheese	American	7.00	Under $10
5674	2515	2023-02-11	18:46:12	2023-02-11 18:46:12	103	Hot Dog	American	9.00	Under $10
5675	2515	2023-02-11	18:46:12	2023-02-11 18:46:12	112	Salmon Roll	Asian	14.95	$10 or more
5676	2515	2023-02-11	18:46:12	2023-02-11 18:46:12	120	Steak Torta	Mexican	13.95	$10 or more
5677	2515	2023-02-11	18:46:12	2023-02-11 18:46:12	132	Eggplant Parmesan	Italian	16.95	$10 or more
5678	2516	2023-02-11	18:50:33	2023-02-11 18:50:33	102	Cheeseburger	American	13.95	$10 or more
5679	2516	2023-02-11	18:50:33	2023-02-11 18:50:33	126	Fettuccine Alfredo	Italian	14.50	$10 or more
5680	2517	2023-02-11	18:56:35	2023-02-11 18:56:35	130	Shrimp Scampi	Italian	19.95	$10 or more
5681	2518	2023-02-11	19:02:19	2023-02-11 19:02:19	116	Steak Tacos	Mexican	13.95	$10 or more
5682	2518	2023-02-11	19:02:19	2023-02-11 19:02:19	118	Steak Burrito	Mexican	14.95	$10 or more
5683	2518	2023-02-11	19:02:19	2023-02-11 19:02:19	131	Chicken Parmesan	Italian	17.95	$10 or more
5684	2518	2023-02-11	19:02:19	2023-02-11 19:02:19	123	Chips & Guacamole	Mexican	9.00	Under $10
5685	2519	2023-02-11	19:04:08	2023-02-11 19:04:08	113	Edamame	Asian	5.00	Under $10
5686	2519	2023-02-11	19:04:08	2023-02-11 19:04:08	122	Chips & Salsa	Mexican	7.00	Under $10
5687	2520	2023-02-11	19:06:07	2023-02-11 19:06:07	127	Meat Lasagna	Italian	17.95	$10 or more
5688	2521	2023-02-11	19:11:58	2023-02-11 19:11:58	113	Edamame	Asian	5.00	Under $10
5689	2521	2023-02-11	19:11:58	2023-02-11 19:11:58	120	Steak Torta	Mexican	13.95	$10 or more
5690	2522	2023-02-11	19:25:46	2023-02-11 19:25:46	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
5691	2522	2023-02-11	19:25:46	2023-02-11 19:25:46	111	California Roll	Asian	11.95	$10 or more
5692	2522	2023-02-11	19:25:46	2023-02-11 19:25:46	121	Cheese Quesadillas	Mexican	10.50	$10 or more
5693	2522	2023-02-11	19:25:46	2023-02-11 19:25:46	106	French Fries	American	7.00	Under $10
5694	2523	2023-02-11	19:30:16	2023-02-11 19:30:16	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
5695	2523	2023-02-11	19:30:16	2023-02-11 19:30:16	128	Cheese Lasagna	Italian	15.50	$10 or more
5696	2523	2023-02-11	19:30:16	2023-02-11 19:30:16	106	French Fries	American	7.00	Under $10
5697	2523	2023-02-11	19:30:16	2023-02-11 19:30:16	132	Eggplant Parmesan	Italian	16.95	$10 or more
5698	2524	2023-02-11	19:31:47	2023-02-11 19:31:47	124	Spaghetti	Italian	14.50	$10 or more
5699	2524	2023-02-11	19:31:47	2023-02-11 19:31:47	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
5700	2524	2023-02-11	19:31:47	2023-02-11 19:31:47	112	Salmon Roll	Asian	14.95	$10 or more
5701	2524	2023-02-11	19:31:47	2023-02-11 19:31:47	106	French Fries	American	7.00	Under $10
5702	2525	2023-02-11	19:32:54	2023-02-11 19:32:54	126	Fettuccine Alfredo	Italian	14.50	$10 or more
5703	2526	2023-02-11	19:36:30	2023-02-11 19:36:30	107	Orange Chicken	Asian	16.50	$10 or more
5704	2526	2023-02-11	19:36:30	2023-02-11 19:36:30	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
5705	2527	2023-02-11	19:53:46	2023-02-11 19:53:46	101	Hamburger	American	12.95	$10 or more
5706	2527	2023-02-11	19:53:46	2023-02-11 19:53:46	127	Meat Lasagna	Italian	17.95	$10 or more
5707	2527	2023-02-11	19:53:46	2023-02-11 19:53:46	130	Shrimp Scampi	Italian	19.95	$10 or more
5708	2528	2023-02-11	19:54:40	2023-02-11 19:54:40	102	Cheeseburger	American	13.95	$10 or more
5709	2528	2023-02-11	19:54:40	2023-02-11 19:54:40	113	Edamame	Asian	5.00	Under $10
5710	2529	2023-02-11	20:06:11	2023-02-11 20:06:11	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
5711	2529	2023-02-11	20:06:11	2023-02-11 20:06:11	109	Korean Beef Bowl	Asian	17.95	$10 or more
5712	2529	2023-02-11	20:06:11	2023-02-11 20:06:11	113	Edamame	Asian	5.00	Under $10
5713	2529	2023-02-11	20:06:11	2023-02-11 20:06:11	132	Eggplant Parmesan	Italian	16.95	$10 or more
5714	2530	2023-02-11	20:11:26	2023-02-11 20:11:26	112	Salmon Roll	Asian	14.95	$10 or more
5715	2530	2023-02-11	20:11:26	2023-02-11 20:11:26	120	Steak Torta	Mexican	13.95	$10 or more
5716	2530	2023-02-11	20:11:26	2023-02-11 20:11:26	114	Potstickers	Asian	9.00	Under $10
5717	2531	2023-02-11	20:22:03	2023-02-11 20:22:03	112	Salmon Roll	Asian	14.95	$10 or more
5718	2531	2023-02-11	20:22:03	2023-02-11 20:22:03	120	Steak Torta	Mexican	13.95	$10 or more
5719	2532	2023-02-11	20:33:15	2023-02-11 20:33:15	109	Korean Beef Bowl	Asian	17.95	$10 or more
5720	2533	2023-02-11	21:34:53	2023-02-11 21:34:53	101	Hamburger	American	12.95	$10 or more
5721	2534	2023-02-11	21:44:25	2023-02-11 21:44:25	124	Spaghetti	Italian	14.50	$10 or more
5722	2535	2023-02-11	21:45:46	2023-02-11 21:45:46	117	Chicken Burrito	Mexican	12.95	$10 or more
5723	2535	2023-02-11	21:45:46	2023-02-11 21:45:46	119	Chicken Torta	Mexican	11.95	$10 or more
5724	2536	2023-02-11	21:52:14	2023-02-11 21:52:14	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
5725	2537	2023-02-12	11:17:06	2023-02-12 11:17:06	102	Cheeseburger	American	13.95	$10 or more
5726	2538	2023-02-12	11:37:34	2023-02-12 11:37:34	124	Spaghetti	Italian	14.50	$10 or more
5727	2538	2023-02-12	11:37:34	2023-02-12 11:37:34	110	Pork Ramen	Asian	17.95	$10 or more
5728	2538	2023-02-12	11:37:34	2023-02-12 11:37:34	119	Chicken Torta	Mexican	11.95	$10 or more
5729	2539	2023-02-12	11:38:35	2023-02-12 11:38:35	127	Meat Lasagna	Italian	17.95	$10 or more
5730	2539	2023-02-12	11:38:35	2023-02-12 11:38:35	105	Mac & Cheese	American	7.00	Under $10
5731	2540	2023-02-12	11:48:50	2023-02-12 11:48:50	109	Korean Beef Bowl	Asian	17.95	$10 or more
5732	2540	2023-02-12	11:48:50	2023-02-12 11:48:50	121	Cheese Quesadillas	Mexican	10.50	$10 or more
5733	2541	2023-02-12	11:54:44	2023-02-12 11:54:44	129	Mushroom Ravioli	Italian	15.50	$10 or more
5734	2541	2023-02-12	11:54:44	2023-02-12 11:54:44	119	Chicken Torta	Mexican	11.95	$10 or more
5735	2542	2023-02-12	11:57:08	2023-02-12 11:57:08	122	Chips & Salsa	Mexican	7.00	Under $10
5736	2543	2023-02-12	12:00:00	2023-02-12 12:00:00	103	Hot Dog	American	9.00	Under $10
5737	2544	2023-02-12	12:03:27	2023-02-12 12:03:27	101	Hamburger	American	12.95	$10 or more
5738	2544	2023-02-12	12:03:27	2023-02-12 12:03:27	117	Chicken Burrito	Mexican	12.95	$10 or more
5739	2544	2023-02-12	12:03:27	2023-02-12 12:03:27	113	Edamame	Asian	5.00	Under $10
5740	2545	2023-02-12	12:12:17	2023-02-12 12:12:17	131	Chicken Parmesan	Italian	17.95	$10 or more
5741	2546	2023-02-12	12:41:02	2023-02-12 12:41:02	107	Orange Chicken	Asian	16.50	$10 or more
5742	2547	2023-02-12	12:45:49	2023-02-12 12:45:49	101	Hamburger	American	12.95	$10 or more
5743	2547	2023-02-12	12:45:49	2023-02-12 12:45:49	101	Hamburger	American	12.95	$10 or more
5744	2547	2023-02-12	12:45:49	2023-02-12 12:45:49	115	Chicken Tacos	Mexican	11.95	$10 or more
5745	2547	2023-02-12	12:45:49	2023-02-12 12:45:49	108	Tofu Pad Thai	Asian	14.50	$10 or more
5746	2547	2023-02-12	12:45:49	2023-02-12 12:45:49	124	Spaghetti	Italian	14.50	$10 or more
5747	2547	2023-02-12	12:45:49	2023-02-12 12:45:49	125	Spaghetti & Meatballs	Italian	17.95	$10 or more
5748	2547	2023-02-12	12:45:49	2023-02-12 12:45:49	109	Korean Beef Bowl	Asian	17.95	$10 or more
5749	2547	2023-02-12	12:45:49	2023-02-12 12:45:49	127	Meat Lasagna	Italian	17.95	$10 or more
